eye_shoulder_y_ratio,shoulder_y_diff,wrist_distance_x,wrist_shoulder_ratio,nose_eye_center_offset_x,shoulder_span,hip_shoulder_y_diff,body_lean_x,shoulder_center_x,hip_center_x,spine_angle,eye_distance,head_tilt_angle,eye_distance_ratio,shoulder_slope,head_direction,arm_position,posture,confidence_label
-0.530951589345932,0.0014646053314208,0.6367504745721817,1.287585500801778,0.0041733384132385,0.4945228032444822,1.01030433177948,-0.0111981034278869,0.5388904362916946,0.5500885397195816,89.36496581032884,0.1591883416022403,-10.029199737374872,0.3219029346226948,0.0014646053314208,Looking Straight,Partially Open,Upright,Confident
-0.5286901593208313,0.0026168227195739,0.6324422508478165,1.2616469495765663,0.0034668147563934,0.5012798961290247,1.0138196051120758,-0.0118979811668396,0.5362886637449265,0.548186644911766,89.32761922541079,0.1601307732604748,-10.898846906501586,0.3194438366609833,0.0026168227195739,Looking Straight,Partially Open,Upright,Confident
-0.5249424576759338,0.0005916953086853,0.6174883842468262,1.2338548961759708,0.0054221749305725,0.5004449706398683,1.0151903331279757,-0.0118560194969177,0.536067321896553,0.5479233413934708,89.3308949306365,0.1604801841961751,-10.473815783212702,0.3206749864844988,0.0005916953086853,Looking Straight,Partially Open,Upright,Confident
-0.5255440473556519,0.0012025833129882,0.609080970287323,1.2186604870702011,0.0041229277849197,0.4997868999064862,1.016464352607727,-0.0117851942777633,0.5359309166669846,0.5477161109447479,89.33572521607395,0.1597370349784554,-10.005401905391938,0.319610287921399,0.0012025833129882,Looking Straight,Partially Open,Upright,Confident
-0.5254121720790863,0.0041860938072204,0.6139185428619385,1.2279182863782283,0.0060043781995773,0.4999744602277714,1.0166688859462738,-0.0115847587585449,0.5356349498033524,0.5472197085618973,89.34715317140784,0.1674493898114387,-11.484323701054617,0.3349158869738154,0.0041860938072204,Looking Straight,Partially Open,Upright,Confident
-0.5330018550157547,0.0049940347671508,0.617428183555603,1.2325332995440124,0.0054239928722381,0.500957288800919,1.016830563545227,-0.0118590146303176,0.5349867045879364,0.5468457192182541,89.33180540855935,0.1691240072929534,-11.52971497567202,0.3376016500284189,0.0049940347671508,Looking Straight,Partially Open,Upright,Confident
-0.5330327749252319,0.0049647688865661,0.6200736314058304,1.2367293616082162,0.0049841254949569,0.5013964115860817,1.0164447724819183,-0.012142851948738,0.5346685200929642,0.5468113720417023,89.31555447769617,0.1701510592147868,-10.995624221010054,0.3393543617046303,0.0049647688865661,Looking Straight,Partially Open,Upright,Confident
-0.5351904034614563,0.0038183331489562,0.6234850734472275,1.2293270689963427,0.0074317157268524,0.5071802822770578,1.0231569111347198,-0.014509379863739,0.534946620464325,0.549456000328064,89.18754347402097,0.1757029069103536,-10.705497251599384,0.3464308709351051,0.0038183331489562,Looking Straight,Partially Open,Upright,Confident
-0.5398537963628769,0.0010613203048706,0.65096715092659,1.2710104006936362,0.0109573006629943,0.5121561854685772,1.0225449204444883,-0.0164267867803573,0.5365968197584152,0.5530236065387726,89.07964473469107,0.1799083199979517,-10.480191904674763,0.351276280756722,0.0010613203048706,Looking Straight,Partially Open,Upright,Confident
-0.5440321415662766,0.0075336694717407,0.6585900485515594,1.2718967332179636,0.0124531537294387,0.5178463127404298,1.0247145891189575,-0.0158219933509826,0.5389125943183899,0.5547345876693726,89.11540108677714,0.1779920053161897,-10.409643868141044,0.3437158881643097,0.0075336694717407,Looking Straight,Partially Open,Upright,Confident
-0.5502765029668808,0.009900152683258,0.6593545824289322,1.265684006342696,0.0101793110370635,0.5210312994061339,1.0264225900173187,-0.0134043097496032,0.540509507060051,0.5539138168096542,89.25180259279728,0.1804152321850596,-9.271181393627618,0.3462656320084705,0.009900152683258,Looking Straight,Partially Open,Upright,Confident
-0.5478928983211517,0.0105717778205871,0.6685726791620255,1.271183869342289,0.0121716111898422,0.5260411453372763,1.0255261957645416,-0.0124127715826034,0.5430511385202408,0.5554639101028442,89.30653678181642,0.183621285321599,-8.759568620551583,0.3490625912995236,0.0105717778205871,Looking Straight,Partially Open,Upright,Confident
-0.5476260334253311,0.0109136700630187,0.6687139719724655,1.2699199284149023,0.0134680420160293,0.5266827207693823,1.025331825017929,-0.0124903321266174,0.5435108989477158,0.5560012310743332,89.3020718737292,0.18265264001587,-8.811641155908218,0.3467982388885847,0.0109136700630187,Looking Straight,Partially Open,Upright,Confident
-0.5505520850419998,0.0071631669998168,0.6625234335660934,1.2615704304740691,0.0129993259906768,0.5251965578355767,1.0305617451667786,-0.0108906626701354,0.5452941507101059,0.5561848133802414,89.39453818915331,0.1772206891442045,-8.245642686639657,0.3374368824399016,0.0071631669998168,Looking Straight,Partially Open,Upright,Confident
-0.5460683852434158,0.0014793276786804,0.6525366008281708,1.2543731960575464,0.0137631893157958,0.5202014022889637,1.0349702537059784,-0.0089157819747924,0.5472269654273987,0.5561427474021912,89.50643601540185,0.1724762065002504,-8.905423482401504,0.3315565966207116,0.0014793276786804,Looking Straight,Partially Open,Upright,Confident
